,openTime,open,high,low,close,volume,closeTime,assestVolume,noOfTrades,symbol,interval
332,2023-01-01T10:32:00,16518.37,16519.39,16517.57,16518.24,25.19985,2023-01-01T10:32:59.999000,416266.3718496,1193,btcusdt,1m
333,2023-01-01T10:33:00,16518.24,16518.84,16516.59,16517.85,23.44763,2023-01-01T10:33:59.999000,387301.1922686,1284,btcusdt,1m
334,2023-01-01T10:34:00,16517.46,16520.98,16517.0,16520.15,45.44267,2023-01-01T10:34:59.999000,750653.1516399,1614,btcusdt,1m
335,2023-01-01T10:35:00,16519.66,16520.81,16518.47,16520.49,43.73022,2023-01-01T10:35:59.999000,722414.4410368,1720,btcusdt,1m
336,2023-01-01T10:36:00,16520.49,16521.42,16519.85,16521.0,25.26778,2023-01-01T10:36:59.999000,417442.2352205,1211,btcusdt,1m
337,2023-01-01T10:37:00,16521.0,16521.7,16519.51,16519.91,32.91417,2023-01-01T10:37:59.999000,543766.2775915,1398,btcusdt,1m
338,2023-01-01T10:38:00,16519.51,16520.65,16518.0,16518.55,25.25906,2023-01-01T10:38:59.999000,417265.1878354,1204,btcusdt,1m
339,2023-01-01T10:39:00,16518.55,16518.94,16516.5,16518.16,60.59125,2023-01-01T10:39:59.999000,1000833.7077447,2077,btcusdt,1m
340,2023-01-01T10:40:00,16517.92,16518.81,16516.44,16516.92,53.77867,2023-01-01T10:40:59.999000,888288.7502884,1708,btcusdt,1m
341,2023-01-01T10:41:00,16517.28,16518.82,16516.35,16518.71,88.59664,2023-01-01T10:41:59.999000,1463408.5470345,2411,btcusdt,1m
342,2023-01-01T10:42:00,16518.71,16519.83,16517.53,16518.42,51.55715,2023-01-01T10:42:59.999000,851652.1125077,1495,btcusdt,1m
343,2023-01-01T10:43:00,16518.27,16518.9,16516.69,16516.99,24.0035,2023-01-01T10:43:59.999000,396483.3968026,1198,btcusdt,1m
344,2023-01-01T10:44:00,16516.69,16520.74,16514.79,16520.02,70.03529,2023-01-01T10:44:59.999000,1156747.5671536,2529,btcusdt,1m
345,2023-01-01T10:45:00,16520.03,16521.5,16518.85,16519.55,66.54821,2023-01-01T10:45:59.999000,1099357.6290372,2138,btcusdt,1m
346,2023-01-01T10:46:00,16519.55,16523.28,16518.92,16522.8,59.07799,2023-01-01T10:46:59.999000,976053.0284946,1828,btcusdt,1m
347,2023-01-01T10:47:00,16522.8,16522.92,16520.85,16522.42,59.21768,2023-01-01T10:47:59.999000,978402.2253275,2024,btcusdt,1m
348,2023-01-01T10:48:00,16522.81,16523.9,16520.88,16520.88,67.71818,2023-01-01T10:48:59.999000,1118886.7776685,2129,btcusdt,1m
349,2023-01-01T10:49:00,16521.38,16522.73,16520.0,16522.06,36.52254,2023-01-01T10:49:59.999000,603417.982548,1409,btcusdt,1m
350,2023-01-01T10:50:00,16522.06,16522.99,16521.29,16522.46,44.58094,2023-01-01T10:50:59.999000,736575.0973305,1264,btcusdt,1m
351,2023-01-01T10:51:00,16522.66,16524.18,16521.27,16521.88,45.37076,2023-01-01T10:51:59.999000,749651.8587604,1505,btcusdt,1m
352,2023-01-01T10:52:00,16521.88,16522.89,16519.85,16521.89,42.06664,2023-01-01T10:52:59.999000,695010.2968135,1783,btcusdt,1m
353,2023-01-01T10:53:00,16522.27,16522.39,16520.07,16521.32,25.14371,2023-01-01T10:53:59.999000,415401.3449833,1345,btcusdt,1m
354,2023-01-01T10:54:00,16521.32,16524.2,16520.37,16522.47,55.44923,2023-01-01T10:54:59.999000,916144.4206261,2219,btcusdt,1m
355,2023-01-01T10:55:00,16522.48,16524.82,16522.19,16524.13,63.69332,2023-01-01T10:55:59.999000,1052438.8966734,1993,btcusdt,1m
356,2023-01-01T10:56:00,16524.34,16527.9,16523.52,16526.28,78.47308,2023-01-01T10:56:59.999000,1296824.5843597,2231,btcusdt,1m
357,2023-01-01T10:57:00,16526.62,16533.23,16525.2,16531.72,181.15279,2023-01-01T10:57:59.999000,2994482.2600109,3415,btcusdt,1m
358,2023-01-01T10:58:00,16531.41,16534.98,16529.03,16531.68,123.14495,2023-01-01T10:58:59.999000,2035870.5285231,3124,btcusdt,1m
359,2023-01-01T10:59:00,16531.68,16532.97,16529.29,16530.71,51.34683,2023-01-01T10:59:59.999000,848832.2535407,1764,btcusdt,1m
360,2023-01-01T11:00:00,16530.71,16534.7,16528.81,16533.83,98.3846,2023-01-01T11:00:59.999000,1626453.7307649,3139,btcusdt,1m
361,2023-01-01T11:01:00,16533.83,16537.02,16533.72,16535.79,75.50714,2023-01-01T11:01:59.999000,1248527.6096289,2441,btcusdt,1m
362,2023-01-01T11:02:00,16535.41,16539.63,16535.01,16538.23,89.72767,2023-01-01T11:02:59.999000,1483861.5686203,2223,btcusdt,1m
363,2023-01-01T11:03:00,16537.8,16543.69,16536.8,16539.89,115.14126,2023-01-01T11:03:59.999000,1904500.5434354,3042,btcusdt,1m
364,2023-01-01T11:04:00,16539.68,16541.97,16539.2,16541.39,37.41167,2023-01-01T11:04:59.999000,618819.1081486,1731,btcusdt,1m
365,2023-01-01T11:05:00,16541.39,16541.43,16536.44,16536.68,82.18453,2023-01-01T11:05:59.999000,1359199.1681981,2317,btcusdt,1m
366,2023-01-01T11:06:00,16537.13,16538.57,16535.54,16538.5,30.71563,2023-01-01T11:06:59.999000,507946.9335016,1154,btcusdt,1m
367,2023-01-01T11:07:00,16538.5,16538.56,16531.87,16533.35,78.85138,2023-01-01T11:07:59.999000,1303759.521977,2159,btcusdt,1m
368,2023-01-01T11:08:00,16533.35,16536.25,16531.38,16534.68,100.54113,2023-01-01T11:08:59.999000,1662280.036606,2258,btcusdt,1m
369,2023-01-01T11:09:00,16534.66,16540.08,16534.65,16538.85,57.06193,2023-01-01T11:09:59.999000,943713.8161707,1903,btcusdt,1m
370,2023-01-01T11:10:00,16539.25,16539.73,16537.73,16539.04,30.03891,2023-01-01T11:10:59.999000,496804.7777725,1317,btcusdt,1m
371,2023-01-01T11:11:00,16539.43,16541.8,16535.95,16537.22,62.66729,2023-01-01T11:11:59.999000,1036411.1222179,2002,btcusdt,1m
372,2023-01-01T11:12:00,16536.94,16538.45,16536.07,16538.19,38.51502,2023-01-01T11:12:59.999000,636930.1307896,1353,btcusdt,1m
373,2023-01-01T11:13:00,16537.79,16538.7,16536.21,16537.49,32.03075,2023-01-01T11:13:59.999000,529702.0348625,1410,btcusdt,1m
374,2023-01-01T11:14:00,16537.49,16538.89,16536.96,16537.72,20.45428,2023-01-01T11:14:59.999000,338273.0046368,1131,btcusdt,1m
375,2023-01-01T11:15:00,16538.05,16543.93,16537.64,16543.33,81.1792,2023-01-01T11:15:59.999000,1342728.8001819,2233,btcusdt,1m
376,2023-01-01T11:16:00,16543.48,16544.18,16540.08,16541.9,57.67448,2023-01-01T11:16:59.999000,954054.1497214,1972,btcusdt,1m
377,2023-01-01T11:17:00,16541.53,16547.7,16541.12,16547.1,61.33045,2023-01-01T11:17:59.999000,1014627.8378044,2009,btcusdt,1m
378,2023-01-01T11:18:00,16547.1,16549.58,16546.29,16547.42,73.55692,2023-01-01T11:18:59.999000,1217221.7937724,2612,btcusdt,1m
379,2023-01-01T11:19:00,16547.42,16549.32,16547.04,16548.41,42.01248,2023-01-01T11:19:59.999000,695231.2379898,1766,btcusdt,1m
380,2023-01-01T11:20:00,16548.06,16548.72,16542.65,16544.13,143.284,2023-01-01T11:20:59.999000,2370606.3444954,2660,btcusdt,1m
381,2023-01-01T11:21:00,16544.12,16544.5,16541.37,16543.14,55.53412,2023-01-01T11:21:59.999000,918691.1503951,1775,btcusdt,1m
382,2023-01-01T11:22:00,16542.75,16546.42,16542.71,16545.18,39.97268,2023-01-01T11:22:59.999000,661339.6908724,1503,btcusdt,1m
383,2023-01-01T11:23:00,16545.59,16545.6,16543.99,16545.26,28.88295,2023-01-01T11:23:59.999000,477859.5803445,1233,btcusdt,1m
384,2023-01-01T11:24:00,16545.26,16545.89,16540.86,16544.42,75.75139,2023-01-01T11:24:59.999000,1253143.929644,1989,btcusdt,1m
385,2023-01-01T11:25:00,16544.42,16546.26,16543.01,16545.12,49.56467,2023-01-01T11:25:59.999000,820028.7052401,1578,btcusdt,1m
386,2023-01-01T11:26:00,16545.12,16546.64,16544.98,16545.46,29.52256,2023-01-01T11:26:59.999000,488469.2486481,1228,btcusdt,1m
387,2023-01-01T11:27:00,16545.85,16547.09,16544.1,16546.0,31.90823,2023-01-01T11:27:59.999000,527928.4739459,1429,btcusdt,1m
388,2023-01-01T11:28:00,16546.15,16549.44,16545.02,16548.52,53.16691,2023-01-01T11:28:59.999000,879785.6446704,1948,btcusdt,1m
389,2023-01-01T11:29:00,16548.92,16550.0,16543.65,16544.63,152.81429,2023-01-01T11:29:59.999000,2528713.2214448,2798,btcusdt,1m
390,2023-01-01T11:30:00,16545.02,16545.12,16544.04,16544.86,20.01522,2023-01-01T11:30:59.999000,331143.5813458,1023,btcusdt,1m
391,2023-01-01T11:31:00,16544.86,16545.83,16543.0,16543.29,30.81307,2023-01-01T11:31:59.999000,509786.179196,1413,btcusdt,1m
392,2023-01-01T11:32:00,16543.28,16545.96,16543.2,16544.68,36.47307,2023-01-01T11:32:59.999000,603444.5421006,1521,btcusdt,1m
393,2023-01-01T11:33:00,16544.3,16545.18,16538.5,16539.78,97.00087,2023-01-01T11:33:59.999000,1604599.6984305,1970,btcusdt,1m
394,2023-01-01T11:34:00,16539.38,16541.49,16539.38,16540.97,30.64934,2023-01-01T11:34:59.999000,506957.8879414,1316,btcusdt,1m
395,2023-01-01T11:35:00,16540.97,16541.6,16538.41,16538.41,93.22872,2023-01-01T11:35:59.999000,1541989.7274032,1499,btcusdt,1m
396,2023-01-01T11:36:00,16538.41,16540.71,16538.41,16540.41,26.4275,2023-01-01T11:36:59.999000,437095.4614831,1180,btcusdt,1m
397,2023-01-01T11:37:00,16540.18,16541.09,16539.09,16540.22,37.27161,2023-01-01T11:37:59.999000,616479.3974491,1342,btcusdt,1m
398,2023-01-01T11:38:00,16540.22,16541.75,16540.17,16540.51,21.57277,2023-01-01T11:38:59.999000,356836.5957938,1120,btcusdt,1m
399,2023-01-01T11:39:00,16540.57,16542.47,16540.02,16541.27,49.84025,2023-01-01T11:39:59.999000,824414.558237,1884,btcusdt,1m
400,2023-01-01T11:40:00,16541.27,16542.3,16539.96,16541.57,54.97704,2023-01-01T11:40:59.999000,909402.9293243,1973,btcusdt,1m
401,2023-01-01T11:41:00,16541.57,16544.66,16541.0,16543.58,67.16772,2023-01-01T11:41:59.999000,1111122.9623918,2392,btcusdt,1m
402,2023-01-01T11:42:00,16543.58,16544.94,16543.45,16543.8,46.16046,2023-01-01T11:42:59.999000,763695.1330639,1474,btcusdt,1m
403,2023-01-01T11:43:00,16543.54,16545.07,16542.39,16544.96,39.00675,2023-01-01T11:43:59.999000,645318.7432001,1378,btcusdt,1m
404,2023-01-01T11:44:00,16544.96,16545.46,16544.05,16544.68,50.00016,2023-01-01T11:44:59.999000,827241.0942517,1397,btcusdt,1m
405,2023-01-01T11:45:00,16544.38,16545.71,16543.6,16545.17,58.16212,2023-01-01T11:45:59.999000,962279.0505263,1816,btcusdt,1m
406,2023-01-01T11:46:00,16545.17,16545.5,16543.55,16544.44,43.41271,2023-01-01T11:46:59.999000,718238.9989828,1652,btcusdt,1m
407,2023-01-01T11:47:00,16544.81,16546.0,16544.0,16545.9,50.02025,2023-01-01T11:47:59.999000,827586.8759346,1522,btcusdt,1m
408,2023-01-01T11:48:00,16545.89,16546.0,16544.0,16544.87,64.56447,2023-01-01T11:48:59.999000,1068218.7330559,1896,btcusdt,1m
409,2023-01-01T11:49:00,16544.9,16546.93,16542.66,16543.52,76.63492,2023-01-01T11:49:59.999000,1267915.4459538,2372,btcusdt,1m
410,2023-01-01T11:50:00,16543.52,16543.95,16541.2,16541.74,34.88565,2023-01-01T11:50:59.999000,577105.3443542,1396,btcusdt,1m
411,2023-01-01T11:51:00,16541.39,16542.47,16539.65,16540.2,54.81317,2023-01-01T11:51:59.999000,906667.9390441,1547,btcusdt,1m
412,2023-01-01T11:52:00,16540.2,16541.22,16538.46,16540.1,72.5893,2023-01-01T11:52:59.999000,1200595.8237688,1916,btcusdt,1m
413,2023-01-01T11:53:00,16539.8,16540.59,16539.12,16540.53,34.76666,2023-01-01T11:53:59.999000,575036.4005527,1470,btcusdt,1m
414,2023-01-01T11:54:00,16540.1,16541.84,16539.81,16541.34,40.39183,2023-01-01T11:54:59.999000,668120.2722556,1604,btcusdt,1m
415,2023-01-01T11:55:00,16540.72,16541.49,16539.75,16541.14,42.84779,2023-01-01T11:55:59.999000,708724.8472513,1594,btcusdt,1m
416,2023-01-01T11:56:00,16540.93,16541.47,16540.0,16540.75,45.61653,2023-01-01T11:56:59.999000,754532.8262884,1848,btcusdt,1m
417,2023-01-01T11:57:00,16540.55,16541.35,16540.01,16540.51,37.32937,2023-01-01T11:57:59.999000,617449.6116776,1489,btcusdt,1m
418,2023-01-01T11:58:00,16540.51,16541.24,16539.35,16539.9,37.65335,2023-01-01T11:58:59.999000,622800.0438238,1448,btcusdt,1m
419,2023-01-01T11:59:00,16540.05,16540.36,16539.01,16539.79,25.22087,2023-01-01T11:59:59.999000,417147.0318675,1309,btcusdt,1m
420,2023-01-01T12:00:00,16539.79,16544.57,16538.89,16541.04,91.42767,2023-01-01T12:00:59.999000,1512359.7397198,2373,btcusdt,1m
421,2023-01-01T12:01:00,16541.22,16542.88,16540.26,16542.15,43.78798,2023-01-01T12:01:59.999000,724327.2430516,1665,btcusdt,1m
422,2023-01-01T12:02:00,16542.15,16543.18,16540.26,16541.48,71.07862,2023-01-01T12:02:59.999000,1175772.9030879,2613,btcusdt,1m
423,2023-01-01T12:03:00,16541.11,16541.49,16537.68,16539.85,102.21564,2023-01-01T12:03:59.999000,1690602.8798627,2786,btcusdt,1m
424,2023-01-01T12:04:00,16540.11,16540.96,16538.14,16539.32,55.80384,2023-01-01T12:04:59.999000,922971.4816806,1921,btcusdt,1m
425,2023-01-01T12:05:00,16539.32,16540.36,16526.68,16528.72,229.08256,2023-01-01T12:05:59.999000,3787184.1609726,4761,btcusdt,1m
426,2023-01-01T12:06:00,16528.72,16533.25,16527.32,16531.26,132.69524,2023-01-01T12:06:59.999000,2193448.4209933,3127,btcusdt,1m
427,2023-01-01T12:07:00,16531.26,16531.58,16527.45,16530.0,71.69975,2023-01-01T12:07:59.999000,1185146.336923,2128,btcusdt,1m
428,2023-01-01T12:08:00,16530.0,16534.41,16528.8,16533.03,92.51484,2023-01-01T12:08:59.999000,1529429.9550416,2530,btcusdt,1m
429,2023-01-01T12:09:00,16533.42,16535.96,16531.56,16534.07,91.3964,2023-01-01T12:09:59.999000,1511147.5149555,2835,btcusdt,1m
430,2023-01-01T12:10:00,16533.65,16537.45,16533.5,16535.58,67.05326,2023-01-01T12:10:59.999000,1108773.2882077,2424,btcusdt,1m
431,2023-01-01T12:11:00,16535.58,16536.19,16522.42,16528.75,225.64534,2023-01-01T12:11:59.999000,3729829.745991,4993,btcusdt,1m
432,2023-01-01T12:12:00,16528.75,16529.84,16525.8,16526.24,73.34245,2023-01-01T12:12:59.999000,1212167.1284045,2490,btcusdt,1m
433,2023-01-01T12:13:00,16526.69,16528.07,16525.0,16526.85,63.79284,2023-01-01T12:13:59.999000,1054285.6451458,2248,btcusdt,1m
434,2023-01-01T12:14:00,16526.86,16531.26,16526.63,16530.26,62.29022,2023-01-01T12:14:59.999000,1029591.7959673,2832,btcusdt,1m
435,2023-01-01T12:15:00,16530.82,16530.82,16525.13,16525.49,74.00091,2023-01-01T12:15:59.999000,1223050.3845686,2560,btcusdt,1m
436,2023-01-01T12:16:00,16526.09,16528.94,16510.0,16511.5,282.89554,2023-01-01T12:16:59.999000,4672593.3690108,4724,btcusdt,1m
437,2023-01-01T12:17:00,16511.93,16511.98,16499.01,16508.35,332.94431,2023-01-01T12:17:59.999000,5495217.271738,6668,btcusdt,1m
438,2023-01-01T12:18:00,16508.35,16508.73,16505.29,16508.34,99.93418,2023-01-01T12:18:59.999000,1649627.388474,3065,btcusdt,1m
439,2023-01-01T12:19:00,16508.34,16512.0,16505.81,16509.91,99.78356,2023-01-01T12:19:59.999000,1647355.0156411,3259,btcusdt,1m
440,2023-01-01T12:20:00,16510.38,16510.92,16505.87,16508.97,86.0068,2023-01-01T12:20:59.999000,1419875.9167586,2563,btcusdt,1m
441,2023-01-01T12:21:00,16508.97,16512.0,16508.26,16510.28,42.50249,2023-01-01T12:21:59.999000,701718.5010195,1685,btcusdt,1m
442,2023-01-01T12:22:00,16510.28,16511.76,16508.07,16509.92,58.72372,2023-01-01T12:22:59.999000,969536.262645,2030,btcusdt,1m
443,2023-01-01T12:23:00,16509.92,16511.35,16507.82,16510.59,59.86661,2023-01-01T12:23:59.999000,988377.534783,2183,btcusdt,1m
444,2023-01-01T12:24:00,16510.59,16511.5,16508.0,16509.28,58.1378,2023-01-01T12:24:59.999000,959853.6423613,1570,btcusdt,1m
445,2023-01-01T12:25:00,16508.94,16510.11,16507.47,16509.49,73.21237,2023-01-01T12:25:59.999000,1208662.5984277,2195,btcusdt,1m
446,2023-01-01T12:26:00,16509.8,16509.99,16506.41,16508.55,76.42269,2023-01-01T12:26:59.999000,1261616.8004789,2186,btcusdt,1m
447,2023-01-01T12:27:00,16508.55,16509.99,16506.41,16507.9,51.22459,2023-01-01T12:27:59.999000,845621.4803215,1578,btcusdt,1m
448,2023-01-01T12:28:00,16508.34,16516.19,16501.86,16515.81,277.13443,2023-01-01T12:28:59.999000,4575356.5567313,5425,btcusdt,1m
449,2023-01-01T12:29:00,16515.81,16524.82,16514.1,16522.78,142.94002,2023-01-01T12:29:59.999000,2361149.8708189,3053,btcusdt,1m
450,2023-01-01T12:30:00,16522.28,16522.77,16516.69,16517.71,83.98432,2023-01-01T12:30:59.999000,1387335.2218575,2752,btcusdt,1m
451,2023-01-01T12:31:00,16517.71,16519.35,16517.12,16517.94,42.85622,2023-01-01T12:31:59.999000,707911.9903253,1564,btcusdt,1m
452,2023-01-01T12:32:00,16517.94,16517.94,16514.31,16515.61,50.53633,2023-01-01T12:32:59.999000,834658.1341879,1887,btcusdt,1m
453,2023-01-01T12:33:00,16515.26,16519.46,16514.5,16516.2,67.50759,2023-01-01T12:33:59.999000,1115002.5760447,2369,btcusdt,1m
454,2023-01-01T12:34:00,16516.39,16520.87,16516.39,16520.27,45.85865,2023-01-01T12:34:59.999000,757544.083756,1667,btcusdt,1m
455,2023-01-01T12:35:00,16520.27,16520.27,16504.17,16510.39,184.09515,2023-01-01T12:35:59.999000,3039486.97762,4430,btcusdt,1m
456,2023-01-01T12:36:00,16510.39,16517.0,16510.39,16515.94,77.59688,2023-01-01T12:36:59.999000,1281473.0210726,2283,btcusdt,1m
457,2023-01-01T12:37:00,16516.14,16519.45,16514.62,16518.16,37.72177,2023-01-01T12:37:59.999000,623032.7297271,1616,btcusdt,1m
458,2023-01-01T12:38:00,16518.16,16520.11,16516.72,16518.55,44.55708,2023-01-01T12:38:59.999000,736012.9962072,1650,btcusdt,1m
459,2023-01-01T12:39:00,16518.97,16522.74,16517.78,16522.28,42.4288,2023-01-01T12:39:59.999000,700946.3021142,1786,btcusdt,1m
460,2023-01-01T12:40:00,16522.29,16523.83,16520.42,16522.95,48.76513,2023-01-01T12:40:59.999000,805693.6261342,1801,btcusdt,1m
461,2023-01-01T12:41:00,16522.95,16524.0,16521.18,16523.66,57.80202,2023-01-01T12:41:59.999000,955049.3850861,2044,btcusdt,1m
462,2023-01-01T12:42:00,16523.22,16525.93,16522.18,16525.16,58.00896,2023-01-01T12:42:59.999000,958556.7754605,1957,btcusdt,1m
463,2023-01-01T12:43:00,16524.79,16526.21,16523.79,16526.18,48.32766,2023-01-01T12:43:59.999000,798619.2859895,1847,btcusdt,1m
464,2023-01-01T12:44:00,16526.18,16529.98,16525.17,16525.24,83.55257,2023-01-01T12:44:59.999000,1380899.6520124,2369,btcusdt,1m
465,2023-01-01T12:45:00,16525.59,16530.91,16524.73,16528.38,127.9716,2023-01-01T12:45:59.999000,2115108.4773245,3075,btcusdt,1m
466,2023-01-01T12:46:00,16527.98,16529.22,16525.0,16526.53,52.02376,2023-01-01T12:46:59.999000,859828.1457656,1685,btcusdt,1m
467,2023-01-01T12:47:00,16526.53,16527.85,16525.0,16527.06,32.57402,2023-01-01T12:47:59.999000,538351.1910957,1458,btcusdt,1m
468,2023-01-01T12:48:00,16526.66,16529.56,16525.52,16527.57,48.99713,2023-01-01T12:48:59.999000,809803.8074267,1829,btcusdt,1m
469,2023-01-01T12:49:00,16527.9,16528.09,16525.39,16527.65,40.34533,2023-01-01T12:49:59.999000,666761.6966474,1526,btcusdt,1m
470,2023-01-01T12:50:00,16527.65,16530.51,16526.18,16528.72,59.81953,2023-01-01T12:50:59.999000,988734.3600423,2025,btcusdt,1m
471,2023-01-01T12:51:00,16529.0,16529.98,16524.15,16525.26,74.23092,2023-01-01T12:51:59.999000,1226825.765489,2365,btcusdt,1m
472,2023-01-01T12:52:00,16524.75,16526.73,16520.9,16522.36,85.48972,2023-01-01T12:52:59.999000,1412604.9036444,2190,btcusdt,1m
473,2023-01-01T12:53:00,16522.36,16524.97,16520.67,16523.67,47.48497,2023-01-01T12:53:59.999000,784591.97483,2051,btcusdt,1m
474,2023-01-01T12:54:00,16523.67,16525.5,16522.2,16522.8,37.49362,2023-01-01T12:54:59.999000,619540.6177839,1450,btcusdt,1m
475,2023-01-01T12:55:00,16523.23,16526.04,16522.8,16525.79,60.87396,2023-01-01T12:55:59.999000,1005917.2916805,1957,btcusdt,1m
476,2023-01-01T12:56:00,16525.79,16531.61,16524.91,16530.65,66.83295,2023-01-01T12:56:59.999000,1104648.0347796,2305,btcusdt,1m
477,2023-01-01T12:57:00,16530.63,16532.1,16527.0,16530.42,87.8708,2023-01-01T12:57:59.999000,1452523.0914601,2509,btcusdt,1m
478,2023-01-01T12:58:00,16530.42,16532.37,16528.72,16530.91,38.15175,2023-01-01T12:58:59.999000,630670.0064952,1486,btcusdt,1m
479,2023-01-01T12:59:00,16530.66,16531.0,16524.9,16526.19,61.64236,2023-01-01T12:59:59.999000,1018808.9738557,2142,btcusdt,1m
480,2023-01-01T13:00:00,16525.7,16527.79,16525.11,16527.0,51.72657,2023-01-01T13:00:59.999000,854864.2992617,1997,btcusdt,1m
481,2023-01-01T13:01:00,16527.0,16530.55,16526.13,16527.88,108.88177,2023-01-01T13:01:59.999000,1799631.9941897,2867,btcusdt,1m
482,2023-01-01T13:02:00,16527.39,16531.33,16526.46,16531.23,88.85842,2023-01-01T13:02:59.999000,1468750.4151723,3066,btcusdt,1m
483,2023-01-01T13:03:00,16531.23,16532.69,16529.73,16531.5,75.04722,2023-01-01T13:03:59.999000,1240633.4414313,2159,btcusdt,1m
484,2023-01-01T13:04:00,16531.94,16533.15,16530.6,16531.29,55.16144,2023-01-01T13:04:59.999000,911925.1660064,1785,btcusdt,1m
485,2023-01-01T13:05:00,16531.82,16534.03,16531.0,16532.04,54.13788,2023-01-01T13:05:59.999000,895029.190504,1753,btcusdt,1m
486,2023-01-01T13:06:00,16532.05,16533.02,16519.66,16523.75,223.88639,2023-01-01T13:06:59.999000,3699644.5761039,4082,btcusdt,1m
487,2023-01-01T13:07:00,16523.12,16526.11,16521.86,16523.83,61.27651,2023-01-01T13:07:59.999000,1012541.5066996,2340,btcusdt,1m
488,2023-01-01T13:08:00,16523.83,16525.44,16520.1,16520.29,79.06877,2023-01-01T13:08:59.999000,1306416.1235314,3025,btcusdt,1m
489,2023-01-01T13:09:00,16520.73,16523.71,16519.86,16522.14,61.8825,2023-01-01T13:09:59.999000,1022381.1068717,2159,btcusdt,1m
490,2023-01-01T13:10:00,16522.14,16523.91,16519.39,16521.21,68.14259,2023-01-01T13:10:59.999000,1125847.2167764,2025,btcusdt,1m
491,2023-01-01T13:11:00,16521.77,16523.73,16520.01,16522.35,60.1801,2023-01-01T13:11:59.999000,994290.1243978,2025,btcusdt,1m
492,2023-01-01T13:12:00,16522.78,16522.9,16519.57,16519.9,38.8259,2023-01-01T13:12:59.999000,641463.4973739,1598,btcusdt,1m
493,2023-01-01T13:13:00,16520.33,16521.43,16518.8,16519.69,60.09725,2023-01-01T13:13:59.999000,992798.925183,1958,btcusdt,1m
494,2023-01-01T13:14:00,16519.27,16520.7,16516.78,16518.19,67.55315,2023-01-01T13:14:59.999000,1115873.9785614,1967,btcusdt,1m
495,2023-01-01T13:15:00,16518.19,16519.02,16516.0,16516.79,70.61168,2023-01-01T13:15:59.999000,1166337.1340938,2524,btcusdt,1m
496,2023-01-01T13:16:00,16516.18,16517.34,16513.28,16514.63,104.93672,2023-01-01T13:16:59.999000,1733058.7182546,2857,btcusdt,1m
497,2023-01-01T13:17:00,16514.18,16515.44,16513.24,16515.42,49.96093,2023-01-01T13:17:59.999000,825084.1254133,1924,btcusdt,1m
498,2023-01-01T13:18:00,16515.26,16523.7,16514.79,16522.35,147.86689,2023-01-01T13:18:59.999000,2442741.169444,3169,btcusdt,1m
499,2023-01-01T13:19:00,16522.35,16524.72,16522.07,16523.87,57.12184,2023-01-01T13:19:59.999000,943838.6589925,1617,btcusdt,1m
